old_id	new_id	action	char	cov
vol01:33:9:3	vol01:33:9:3	rekey_in_place	詩	0.9995
vol01:33:9:4	vol01:33:9:4	rekey_in_place	文	0.9997
vol01:33:9:6	vol01:33:9:6	rekey_in_place	有	0.9997
vol01:33:9:7	vol01:33:9:7	rekey_in_place	錢	0.9993
vol01:33:9:8	vol01:33:9:8	rekey_in_place	謙	0.9996
vol01:33:9:9	vol01:33:9:9	rekey_in_place	益	0.9995
vol01:34:1:9	vol01:34:1:10	rekey	匪	0.9996
vol01:34:1:10	vol01:34:1:11	rekey	人	0.9996
vol01:34:1:11	vol01:34:1:12	rekey	致	0.9993
vol01:34:1:12	vol01:34:1:13	rekey	累	0.9996
vol01:34:1:13	vol01:34:1:14	rekey	及	0.9994
vol01:34:1:14	vol01:34:1:15	rekey	衆	0.9995
vol01:34:1:15	vol01:34:1:16	rekey	或	0.9994
vol01:34:1:16	vol01:34:1:17	rekey	明	0.9995
vol01:34:1:2	vol01:34:1:3	rekey	留	0.9995
vol01:34:1:3	vol01:34:1:4	rekey	存	0.9992
vol01:34:1:4	vol01:34:1:5	rekey	不	0.9996
vol01:34:1:5	vol01:34:1:6	rekey	必	0.9995
vol01:34:1:6	vol01:34:1:7	rekey	因	0.9997
vol01:34:1:7	vol01:34:1:8	rekey	一	1.0
vol01:34:1:8	vol01:34:1:9	rekey	二	0.9997
vol01:34:2:9	vol01:34:2:10	rekey	所	0.9996
vol01:34:2:10	vol01:34:2:11	rekey	有	0.9994
vol01:34:2:11	vol01:34:2:12	rekey	觸	0.9992
vol01:34:2:12	vol01:34:2:13	rekey	碍	0.9995
vol01:34:2:13	vol01:34:2:14	rekey	字	0.9994
vol01:34:2:14	vol01:34:2:15	rekey	樣	0.9995
vol01:34:2:15	vol01:34:2:16	rekey	固	0.9995
vol01:34:2:16	vol01:34:2:17	rekey	不	0.9996
vol01:34:2:17	vol01:34:2:18	rekey	可	0.9993
vol01:34:2:18	vol01:34:2:19	rekey	存	0.9994
vol01:34:2:1	vol01:34:2:2	rekey	書	0.9991
vol01:34:2:2	vol01:34:2:3	rekey	其	0.9994
vol01:34:2:3	vol01:34:2:4	rekey	邊	0.9996
vol01:34:2:4	vol01:34:2:5	rekey	塞	0.9992
vol01:34:2:5	vol01:34:2:6	rekey	兵	0.9993
vol01:34:2:6	vol01:34:2:7	rekey	防	0.9995
vol01:34:2:7	vol01:34:2:8	rekey	等	0.9994
vol01:34:2:8	vol01:34:2:9	rekey	門	0.9996
vol01:34:3:9	vol01:34:3:10	rekey	數	0.9994
vol01:34:3:10	vol01:34:3:11	rekey	篇	0.9992
vol01:34:3:11	vol01:34:3:12	rekey	或	0.9994
vol01:34:3:12	vol01:34:3:13	rekey	改	0.9994
vol01:34:3:13	vol01:34:3:14	rekey	定	0.9994
vol01:34:3:14	vol01:34:3:15	rekey	字	0.9995
vol01:34:3:15	vol01:34:3:16	rekey	句	0.9996
vol01:34:3:16	vol01:34:3:17	rekey	亦	0.9993
vol01:34:3:17	vol01:34:3:18	rekey	不	0.9997
vol01:34:3:18	vol01:34:3:19	rekey	必	0.9995
vol01:34:3:1	vol01:34:3:2	rekey	須	0.9994
vol01:34:3:2	vol01:34:3:3	rekey	削	0.9997
vol01:34:3:3	vol01:34:3:4	rekey	去	0.9996
vol01:34:3:4	vol01:34:3:5	rekey	數	0.9994
vol01:34:3:5	vol01:34:3:6	rekey	卷	0.9995
vol01:34:3:6	vol01:34:3:7	rekey	或	0.9995
vol01:34:3:7	vol01:34:3:8	rekey	削	0.9996
vol01:34:3:8	vol01:34:3:9	rekey	去	0.9996
vol01:34:4:9	vol01:34:4:10	rekey	如	0.9995
vol01:34:4:10	vol01:34:4:11	rekey	南	0.9994
vol01:34:4:11	vol01:34:4:12	rekey	宋	0.9994
vol01:34:4:12	vol01:34:4:13	rekey	人	0.9998
vol01:34:4:13	vol01:34:4:14	rekey	書	0.9992
vol01:34:4:14	vol01:34:4:15	rekey	之	0.9997
vol01:34:4:15	vol01:34:4:16	rekey	斥	0.9994
vol01:34:4:16	vol01:34:4:17	rekey	金	0.9994
vol01:34:4:17	vol01:34:4:18	rekey	明	0.9995
vol01:34:4:18	vol01:34:4:19	rekey	初	0.9997
vol01:34:4:1	vol01:34:4:2	rekey	二	0.9998
vol01:34:4:2	vol01:34:4:3	rekey	卷	0.9995
vol01:34:4:3	vol01:34:4:4	rekey	帙	0.9994
vol01:34:4:4	vol01:34:4:5	rekey	遂	0.9995
vol01:34:4:5	vol01:34:4:6	rekey	廢	0.9994
vol01:34:4:6	vol01:34:4:7	rekey	全	0.9995
vol01:34:4:7	vol01:34:4:8	rekey	部	0.9995
vol01:34:4:8	vol01:34:4:9	rekey	他	0.9997
vol01:34:5:9	vol01:34:5:10	rekey	者	0.9993
vol01:34:5:10	vol01:34:5:11	rekey	自	0.9995
vol01:34:5:11	vol01:34:5:12	rekey	當	0.9994
vol01:34:5:12	vol01:34:5:13	rekey	從	0.9993
vol01:34:5:13	vol01:34:5:14	rekey	改	0.9995
vol01:34:5:14	vol01:34:5:15	rekey	其	0.9994
vol01:34:5:15	vol01:34:5:16	rekey	書	0.9992
vol01:34:5:16	vol01:34:5:17	rekey	均	0.9995
vol01:34:5:17	vol01:34:5:18	rekey	不	0.9997
vol01:34:5:18	vol01:34:5:19	rekey	必	0.9996
vol01:34:5:1	vol01:34:5:2	rekey	之	0.9997
vol01:34:5:2	vol01:34:5:3	rekey	斥	0.9995
vol01:34:5:3	vol01:34:5:4	rekey	元	0.9996
vol01:34:5:4	vol01:34:5:5	rekey	其	0.9995
vol01:34:5:5	vol01:34:5:6	rekey	悖	0.9993
vol01:34:5:6	vol01:34:5:7	rekey	於	0.9995
vol01:34:5:7	vol01:34:5:8	rekey	義	0.9994
vol01:34:5:8	vol01:34:5:9	rekey	理	0.9994
vol01:34:6:9	vol01:34:6:10	rekey	舊	0.9994
vol01:34:6:10	vol01:34:6:11	rekey	流	0.9995
vol01:34:6:11	vol01:34:6:12	rekey	行	0.9995
vol01:34:6:12	vol01:34:6:13	rekey	而	0.9995
vol01:34:6:13	vol01:34:6:14	rekey	應	0.9992
vol01:34:6:14	vol01:34:6:15	rekey	禁	0.9993
vol01:34:6:15	vol01:34:6:16	rekey	之	0.9995
vol01:34:6:16	vol01:34:6:17	rekey	書	0.9992
vol01:34:6:17	vol01:34:6:18	rekey	自	0.9997
vol01:34:6:18	vol01:34:6:19	rekey	不	0.9995
vol01:34:6:1	vol01:34:6:2	rekey	無	0.9995
vol01:34:6:2	vol01:34:6:3	rekey	碍	0.9995
vol01:34:6:3	vol01:34:6:4	rekey	之	0.9996
vol01:34:6:4	vol01:34:6:5	rekey	書	0.9994
vol01:34:6:5	vol01:34:6:6	rekey	原	0.9995
vol01:34:6:6	vol01:34:6:7	rekey	聽	0.9993
vol01:34:6:7	vol01:34:6:8	rekey	其	0.9995
vol01:34:6:8	vol01:34:6:9	rekey	照	0.9995
vol01:34:7:9	vol01:34:7:10	rekey	四	0.9996
vol01:34:7:10	vol01:34:7:11	rekey	庫	0.9994
vol01:34:7:11	vol01:34:7:12	rekey	全	0.9994
vol01:34:7:12	vol01:34:7:13	rekey	書	0.9991
vol01:34:7:13	vol01:34:7:14	rekey	總	0.9993
vol01:34:7:14	vol01:34:7:15	rekey	裁	0.9993
vol01:34:7:15	vol01:34:7:16	rekey	等	0.9992
vol01:34:7:16	vol01:34:7:17	rekey	妥	0.9994
vol01:34:7:17	vol01:34:7:18	rekey	協	0.9995
vol01:34:7:1	vol01:34:7:2	rekey	前	0.9996
vol01:34:7:19	vol01:34:7:20	rekey	辦	0.9994
vol01:34:7:2	vol01:34:7:3	rekey	藏	0.9994
vol01:34:7:3	vol01:34:7:4	rekey	匿	0.9995
vol01:34:7:4	vol01:34:7:5	rekey	方	0.9996
vol01:34:7:5	vol01:34:7:6	rekey	爲	0.9995
vol01:34:7:6	vol01:34:7:7	rekey	盡	0.9993
vol01:34:7:7	vol01:34:7:8	rekey	善	0.9994
vol01:34:7:8	vol01:34:7:9	rekey	著	0.9995
vol01:34:8:9	vol01:34:8:10	rekey	將	0.9995
vol01:34:8:10	vol01:34:8:11	rekey	此	0.9996
vol01:34:8:11	vol01:34:8:12	rekey	通	0.9996
vol01:34:8:12	vol01:34:8:13	rekey	諭	0.9993
vol01:34:8:13	vol01:34:8:14	rekey	中	0.9996
vol01:34:8:14	vol01:34:8:15	rekey	外	0.9997
vol01:34:8:15	vol01:34:8:16	rekey	知	0.9995
vol01:34:8:16	vol01:34:8:17	rekey	之	0.9996
vol01:34:8:17	vol01:34:8:18	rekey	欽	0.9996
vol01:34:8:18	vol01:34:8:19	rekey	此	0.9997
vol01:34:8:1	vol01:34:8:2	rekey	簽	0.9995
vol01:34:8:2	vol01:34:8:3	rekey	呈	0.9995
vol01:34:8:3	vol01:34:8:4	rekey	覽	0.9994
vol01:34:8:4	vol01:34:8:5	rekey	候	0.9994
vol01:34:8:5	vol01:34:8:6	rekey	朕	0.9995
vol01:34:8:6	vol01:34:8:7	rekey	定	0.9996
vol01:34:8:7	vol01:34:8:8	rekey	奪	0.9994
vol01:34:8:8	vol01:34:8:9	rekey	並	0.9997
vol01:34:9:9	vol01:34:9:10	rekey	月	0.9996
vol01:34:9:10	vol01:34:9:11	rekey	初	0.9995
vol01:34:9:11	vol01:34:9:12	rekey	七	0.9997
vol01:34:9:12	vol01:34:9:13	rekey	日	0.9998
vol01:34:9:13	vol01:34:9:14	rekey	奉	0.999
vol01:34:9:2	vol01:34:9:3	rekey	乾	0.9995
vol01:34:9:3	vol01:34:9:4	rekey	隆	0.9995
vol01:34:9:4	vol01:34:9:5	rekey	四	0.9997
vol01:34:9:5	vol01:34:9:6	rekey	十	0.9997
vol01:34:9:6	vol01:34:9:7	rekey	二	0.9997
vol01:34:9:7	vol01:34:9:8	rekey	年	0.9995
vol01:34:9:8	vol01:34:9:9	rekey	十	0.9997
vol01:35:1:9	vol01:35:1:10	rekey	李	0.9998
vol01:35:1:10	vol01:35:1:11	rekey	廌	0.9997
vol01:35:1:11	vol01:35:1:12	rekey	濟	0.9993
vol01:35:1:12	vol01:35:1:13	rekey	南	0.9998
vol01:35:1:13	vol01:35:1:14	rekey	集	0.9995
vol01:35:1:14	vol01:35:1:15	rekey	其	0.9994
vol01:35:1:15	vol01:35:1:16	rekey	詠	0.9997
vol01:35:1:16	vol01:35:1:17	rekey	鳳	0.9996
vol01:35:1:17	vol01:35:1:18	rekey	凰	0.9993
vol01:35:1:18	vol01:35:1:19	rekey	臺	0.9994
vol01:35:1:1	vol01:35:1:2	rekey	諭	0.9985
vol01:35:1:2	vol01:35:1:3	rekey	四	0.9995
vol01:35:1:3	vol01:35:1:4	rekey	庫	0.9994
vol01:35:1:5	vol01:35:1:6	rekey	書	0.9995
vol01:35:1:6	vol01:35:1:7	rekey	館	0.9995
vol01:35:1:7	vol01:35:1:8	rekey	進	0.9996
vol01:35:1:8	vol01:35:1:9	rekey	呈	0.9996
vol01:35:2:9	vol01:35:2:10	rekey	誤	0.9995
vol01:35:2:10	vol01:35:2:11	rekey	至	0.9997
vol01:35:2:11	vol01:35:2:12	rekey	斯	0.9994
vol01:35:2:12	vol01:35:2:13	rekey	之	0.9998
vol01:35:2:13	vol01:35:2:14	rekey	語	0.9996
vol01:35:2:14	vol01:35:2:15	rekey	於	0.9996
vol01:35:2:15	vol01:35:2:16	rekey	理	0.9996
vol01:35:2:16	vol01:35:2:17	rekey	不	0.9997
vol01:35:2:17	vol01:35:2:18	rekey	順	0.9993
vol01:35:2:18	vol01:35:2:19	rekey	因	0.9994
vol01:35:2:1	vol01:35:2:2	rekey	有	0.9997
vol01:35:2:2	vol01:35:2:3	rekey	漢	0.9995
vol01:35:2:3	vol01:35:2:4	rekey	徹	0.9995
vol01:35:2:4	vol01:35:2:5	rekey	方	0.9994
vol01:35:2:5	vol01:35:2:6	rekey	秦	0.9996
vol01:35:2:7	vol01:35:2:8	rekey	何	0.9996
vol01:35:2:8	vol01:35:2:9	rekey	乃	0.9996
vol01:35:3:9	vol01:35:3:10	rekey	頡	0.9995
vol01:35:3:10	vol01:35:3:11	rekey	頏	0.9995
vol01:35:3:11	vol01:35:3:12	rekey	漢	0.9995
vol01:35:3:12	vol01:35:3:13	rekey	徹	0.9994
vol01:35:3:13	vol01:35:3:14	rekey	跨	0.9994
vol01:35:3:14	vol01:35:3:15	rekey	躡	0.9994
vol01:35:3:15	vol01:35:3:16	rekey	曹	0.9997
vol01:35:3:16	vol01:35:3:17	rekey	丕	0.9996
vol01:35:3:17	vol01:35:3:18	rekey	之	0.9998
vol01:35:3:18	vol01:35:3:19	rekey	句	0.9995
vol01:35:3:1	vol01:35:3:2	rekey	北	0.9996
vol01:35:3:2	vol01:35:3:3	rekey	史	0.9996
vol01:35:3:3	vol01:35:3:4	rekey	文	0.9996
vol01:35:3:4	vol01:35:3:5	rekey	苑	0.9997
vol01:35:3:5	vol01:35:3:6	rekey	傳	0.9995
vol01:35:3:6	vol01:35:3:7	rekey	敘	0.9991
vol01:35:3:7	vol01:35:3:8	rekey	亦	0.9997
vol01:35:3:8	vol01:35:3:9	rekey	有	0.9997
vol01:35:4:9	vol01:35:4:10	rekey	秦	0.9994
vol01:35:4:10	vol01:35:4:11	rekey	始	0.9994
vol01:35:4:11	vol01:35:4:12	rekey	皇	0.9997
vol01:35:4:12	vol01:35:4:13	rekey	焚	0.9995
vol01:35:4:13	vol01:35:4:14	rekey	書	0.9995
vol01:35:4:14	vol01:35:4:15	rekey	坑	0.9993
vol01:35:4:15	vol01:35:4:16	rekey	儒	0.9994
vol01:35:4:16	vol01:35:4:17	rekey	其	0.9994
vol01:35:4:17	vol01:35:4:18	rekey	酷	0.9995
vol01:35:4:18	vol01:35:4:19	rekey	處	0.9996
vol01:35:4:1	vol01:35:4:2	rekey	因	0.9995
vol01:35:4:2	vol01:35:4:3	rekey	而	0.9996
vol01:35:4:3	vol01:35:4:4	rekey	錄	0.9995
vol01:35:4:4	vol01:35:4:5	rekey	入	0.9997
vol01:35:4:5	vol01:35:4:6	rekey	均	0.9995
vol01:35:4:6	vol01:35:4:7	rekey	屬	0.9994
vol01:35:4:7	vol01:35:4:8	rekey	未	0.9995
vol01:35:4:8	vol01:35:4:9	rekey	協	0.9994
vol01:35:5:9	vol01:35:5:10	rekey	之	0.9997
vol01:35:5:10	vol01:35:5:11	rekey	人	0.9997
vol01:35:5:11	vol01:35:5:12	rekey	深	0.9993
vol01:35:5:12	vol01:35:5:13	rekey	惡	0.9995
vol01:35:5:13	vol01:35:5:14	rekey	痛	0.9995
vol01:35:5:14	vol01:35:5:15	rekey	絕	0.9994
vol01:35:5:15	vol01:35:5:16	rekey	因	0.9997
vol01:35:5:16	vol01:35:5:17	rekey	而	0.9994
vol01:35:5:17	vol01:35:5:18	rekey	顯	0.9993
vol01:35:5:18	vol01:35:5:19	rekey	斥	0.9996
vol01:35:5:1	vol01:35:5:2	rekey	枚	0.9998
vol01:35:5:2	vol01:35:5:3	rekey	舉	0.9998
vol01:35:5:3	vol01:35:5:4	rekey	號	0.9995
vol01:35:5:4	vol01:35:5:5	rekey	爲	0.9996
vol01:35:5:5	vol01:35:5:6	rekey	無	0.9995
vol01:35:5:6	vol01:35:5:7	rekey	道	0.9996
vol01:35:5:7	vol01:35:5:8	rekey	秦	0.9995
vol01:35:5:8	vol01:35:5:9	rekey	後	0.9995
vol01:35:6:9	vol01:35:6:10	rekey	爲	0.9994
vol01:35:6:10	vol01:35:6:11	rekey	纂	0.9993
vol01:35:6:11	vol01:35:6:12	rekey	逆	0.9996
vol01:35:6:12	vol01:35:6:13	rekey	稱	0.9995
vol01:35:6:13	vol01:35:6:14	rekey	名	0.9996
vol01:35:6:14	vol01:35:6:15	rekey	亦	0.9993
vol01:35:6:15	vol01:35:6:16	rekey	宜	0.9996
vol01:35:6:16	vol01:35:6:17	rekey	至	0.9995
vol01:35:6:17	vol01:35:6:18	rekey	漢	0.9993
vol01:35:6:18	vol01:35:6:19	rekey	武	0.9996
vol01:35:6:1	vol01:35:6:2	rekey	尚	0.9995
vol01:35:6:2	vol01:35:6:3	rekey	無	0.9995
vol01:35:6:3	vol01:35:6:4	rekey	不	0.9995
vol01:35:6:4	vol01:35:6:5	rekey	可	0.9995
vol01:35:6:5	vol01:35:6:6	rekey	若	0.9994
vol01:35:6:6	vol01:35:6:7	rekey	曹	0.9991
vol01:35:6:7	vol01:35:6:8	rekey	丕	0.9995
vol01:35:6:8	vol01:35:6:9	rekey	躬	0.9994
vol01:35:7:9	vol01:35:7:10	rekey	之	0.9996
vol01:35:7:10	vol01:35:7:11	rekey	主	0.9995
vol01:35:7:11	vol01:35:7:12	rekey	且	0.9995
vol01:35:7:12	vol01:35:7:13	rekey	興	0.9994
vol01:35:7:13	vol01:35:7:14	rekey	賢	0.9995
vol01:35:7:14	vol01:35:7:15	rekey	用	0.9993
vol01:35:7:15	vol01:35:7:16	rekey	能	0.9995
vol01:35:7:16	vol01:35:7:17	rekey	獨	0.9994
vol01:35:7:17	vol01:35:7:18	rekey	持	0.9992
vol01:35:7:18	vol01:35:7:19	rekey	綱	0.9992
vol01:35:7:1	vol01:35:7:2	rekey	漢	0.9994
vol01:35:7:2	vol01:35:7:3	rekey	室	0.9995
vol01:35:7:3	vol01:35:7:4	rekey	尚	0.9995
vol01:35:7:4	vol01:35:7:5	rekey	爲	0.9996
vol01:35:7:5	vol01:35:7:6	rekey	振	0.9993
vol01:35:7:6	vol01:35:7:7	rekey	作	0.9995
vol01:35:7:7	vol01:35:7:8	rekey	有	0.9994
vol01:35:7:8	vol01:35:7:9	rekey	爲	0.9992
vol01:35:8:9	vol01:35:8:10	rekey	小	0.9998
vol01:35:8:10	vol01:35:8:11	rekey	疵	0.9997
vol01:35:8:11	vol01:35:8:12	rekey	豈	0.9993
vol01:35:8:12	vol01:35:8:13	rekey	得	0.9995
vol01:35:8:13	vol01:35:8:14	rekey	直	0.9994
vol01:35:8:14	vol01:35:8:15	rekey	書	0.9994
vol01:35:8:15	vol01:35:8:16	rekey	其	0.9993
vol01:35:8:16	vol01:35:8:17	rekey	名	0.9995
vol01:35:8:17	vol01:35:8:18	rekey	與	0.9994
vol01:35:8:18	vol01:35:8:19	rekey	秦	0.9995
vol01:35:8:1	vol01:35:8:2	rekey	黷	0.9993
vol01:35:8:2	vol01:35:8:3	rekey	武	0.9993
vol01:35:8:3	vol01:35:8:4	rekey	惑	0.9993
vol01:35:8:4	vol01:35:8:5	rekey	溺	0.9997
vol01:35:8:5	vol01:35:8:6	rekey	神	0.9995
vol01:35:8:6	vol01:35:8:7	rekey	仙	0.9996
vol01:35:8:7	vol01:35:8:8	rekey	乃	0.9996
vol01:35:8:8	vol01:35:8:9	rekey	其	0.9994
vol01:35:9:10	vol01:35:9:11	rekey	之	0.9997
vol01:35:9:11	vol01:35:9:12	rekey	君	0.9993
vol01:35:9:12	vol01:35:9:13	rekey	至	0.9994
vol01:35:9:15	vol01:35:9:16	rekey	而	0.9996
vol01:35:9:18	vol01:35:9:19	rekey	有	0.9992
vol01:35:9:4	vol01:35:9:5	rekey	乎	0.9994
vol01:35:9:5	vol01:35:9:6	rekey	且	0.9995
vol01:35:9:6	vol01:35:9:7	rekey	自	0.9994
vol01:36:1:10	vol01:36:1:11	rekey	昏	0.999
vol01:36:1:11	vol01:36:1:12	rekey	庸	0.9977
vol01:36:1:12	vol01:36:1:13	rekey	狂	0.9994
vol01:36:1:13	vol01:36:1:14	rekey	暴	0.998
vol01:36:1:14	vol01:36:1:15	rekey	遂	0.9992
vol01:36:1:15	vol01:36:1:16	rekey	至	0.9994
vol01:36:1:16	vol01:36:1:17	rekey	滅	0.9993
vol01:36:1:17	vol01:36:1:18	rekey	亡	0.999
vol01:36:1:18	vol01:36:1:19	rekey	亦	0.9992
vol01:36:1:1	vol01:36:1:2	rekey	獨	0.9992
vol01:36:1:19	vol01:36:1:20	rekey	未	0.9992
vol01:36:1:20	vol01:36:1:21	rekey	聞	0.9993
vol01:36:1:2	vol01:36:1:3	rekey	夫	0.9994
vol01:36:1:3	vol01:36:1:4	rekey	受	0.9989
vol01:36:1:4	vol01:36:1:5	rekey	者	0.9992
vol01:36:1:5	vol01:36:1:6	rekey	若	0.998
vol01:36:1:6	vol01:36:1:7	rekey	漢	0.999
vol01:36:1:7	vol01:36:1:8	rekey	之	0.9997
vol01:36:1:8	vol01:36:1:9	rekey	桓	0.9984
vol01:36:2:9	vol01:36:2:10	rekey	轉	0.9994
vol01:36:2:10	vol01:36:2:11	rekey	從	0.9996
vol01:36:2:11	vol01:36:2:12	rekey	貶	0.9994
vol01:36:2:12	vol01:36:2:13	rekey	抑	0.9995
vol01:36:2:13	vol01:36:2:14	rekey	乎	0.9996
vol01:36:2:14	vol01:36:2:15	rekey	又	0.9995
vol01:36:2:15	vol01:36:2:16	rekey	如	0.9995
vol01:36:2:16	vol01:36:2:17	rekey	南	0.9992
vol01:36:2:17	vol01:36:2:18	rekey	北	0.9993
vol01:36:2:18	vol01:36:2:19	rekey	朝	0.9995
vol01:36:2:1	vol01:36:2:2	rekey	稱	0.9996
vol01:36:2:19	vol01:36:2:20	rekey	彼	0.9996
vol01:36:2:20	vol01:36:2:21	rekey	此	0.9996
vol01:36:2:2	vol01:36:2:3	rekey	名	0.9994
vol01:36:2:3	vol01:36:2:4	rekey	指	0.9994
vol01:36:2:4	vol01:36:2:5	rekey	斥	0.9997
vol01:36:2:5	vol01:36:2:6	rekey	何	0.9995
vol01:36:2:6	vol01:36:2:7	rekey	於	0.9995
vol01:36:2:7	vol01:36:2:8	rekey	武	0.9995
vol01:36:2:8	vol01:36:2:9	rekey	帝	0.9999
vol01:36:3:9	vol01:36:3:10	rekey	稱	0.9994
vol01:36:3:10	vol01:36:3:11	rekey	北	0.9995
vol01:36:3:11	vol01:36:3:12	rekey	朝	0.9995
vol01:36:3:12	vol01:36:3:13	rekey	主	0.9994
vol01:36:3:13	vol01:36:3:14	rekey	之	0.9998
vol01:36:3:14	vol01:36:3:15	rekey	名	0.9995
vol01:36:3:15	vol01:36:3:16	rekey	北	0.9996
vol01:36:3:16	vol01:36:3:17	rekey	朝	0.9995
vol01:36:3:17	vol01:36:3:18	rekey	臣	0.9995
vol01:36:3:18	vol01:36:3:19	rekey	子	0.9995
vol01:36:3:19	vol01:36:3:20	rekey	稱	0.9993
vol01:36:3:20	vol01:36:3:21	rekey	南	0.9995
vol01:36:3:2	vol01:36:3:3	rekey	相	0.9995
vol01:36:3:3	vol01:36:3:4	rekey	詆	0.9993
vol01:36:3:4	vol01:36:3:5	rekey	毁	0.9996
vol01:36:3:5	vol01:36:3:6	rekey	南	0.9996
vol01:36:3:6	vol01:36:3:7	rekey	朝	0.9995
vol01:36:3:7	vol01:36:3:8	rekey	臣	0.9996
vol01:36:3:8	vol01:36:3:9	rekey	子	0.9997
vol01:36:4:9	vol01:36:4:10	rekey	元	0.9998
vol01:36:4:10	vol01:36:4:11	rekey	金	0.9995
vol01:36:4:11	vol01:36:4:12	rekey	元	0.9992
vol01:36:4:12	vol01:36:4:13	rekey	之	0.9996
vol01:36:4:13	vol01:36:4:14	rekey	於	0.9996
vol01:36:4:14	vol01:36:4:15	rekey	宋	0.9996
vol01:36:4:15	vol01:36:4:16	rekey	亦	0.9996
vol01:36:4:16	vol01:36:4:17	rekey	然	0.9994
vol01:36:4:17	vol01:36:4:18	rekey	此	0.9995
vol01:36:4:18	vol01:36:4:19	rekey	皆	0.9993
vol01:36:4:1	vol01:36:4:2	rekey	朝	0.9996
vol01:36:4:19	vol01:36:4:20	rekey	局	0.9997
vol01:36:4:20	vol01:36:4:21	rekey	於	0.9996
vol01:36:4:2	vol01:36:4:3	rekey	主	0.9996
vol01:36:4:3	vol01:36:4:4	rekey	之	0.9995
vol01:36:4:4	vol01:36:4:5	rekey	名	0.9996
vol01:36:4:5	vol01:36:4:6	rekey	宋	0.9997
vol01:36:4:6	vol01:36:4:7	rekey	之	0.9997
vol01:36:4:7	vol01:36:4:8	rekey	於	0.9994
vol01:36:4:8	vol01:36:4:9	rekey	金	0.9996
vol01:36:5:9	vol01:36:5:10	rekey	下	0.9996
vol01:36:5:10	vol01:36:5:11	rekey	之	0.9997
vol01:36:5:11	vol01:36:5:12	rekey	公	0.9995
vol01:36:5:12	vol01:36:5:13	rekey	尚	0.9998
vol01:36:5:13	vol01:36:5:14	rekey	無	0.9993
vol01:36:5:14	vol01:36:5:15	rekey	傷	0.9996
vol01:36:5:15	vol01:36:5:16	rekey	於	0.9994
vol01:36:5:16	vol01:36:5:17	rekey	正	0.9994
vol01:36:5:17	vol01:36:5:18	rekey	理	0.9997
vol01:36:5:18	vol01:36:5:19	rekey	若	0.9995
vol01:36:5:1	vol01:36:5:2	rekey	其	0.9995
vol01:36:5:19	vol01:36:5:20	rekey	李	0.9995
vol01:36:5:2	vol01:36:5:3	rekey	地	0.9995
vol01:36:5:3	vol01:36:5:4	rekey	之	0.9997
vol01:36:5:4	vol01:36:5:5	rekey	私	0.9994
vol01:36:5:5	vol01:36:5:6	rekey	心	0.9996
vol01:36:5:6	vol01:36:5:7	rekey	雖	0.9993
vol01:36:5:7	vol01:36:5:8	rekey	非	0.9994
vol01:36:5:8	vol01:36:5:9	rekey	天	0.9995
vol01:36:6:9	vol01:36:6:10	rekey	臣	0.9996
vol01:36:6:10	vol01:36:6:11	rekey	其	0.9995
vol01:36:6:11	vol01:36:6:12	rekey	於	0.9997
vol01:36:6:12	vol01:36:6:13	rekey	中	0.9997
vol01:36:6:13	vol01:36:6:14	rekey	國	0.9992
vol01:36:6:14	vol01:36:6:15	rekey	正	0.9996
vol01:36:6:15	vol01:36:6:16	rekey	統	0.9995
vol01:36:6:16	vol01:36:6:17	rekey	之	0.9996
vol01:36:6:17	vol01:36:6:18	rekey	漢	0.9996
vol01:36:6:18	vol01:36:6:19	rekey	武	0.9994
vol01:36:6:1	vol01:36:6:2	rekey	壽	0.9991
vol01:36:6:19	vol01:36:6:20	rekey	帝	0.9995
vol01:36:6:20	vol01:36:6:21	rekey	伊	0.9994
vol01:36:6:2	vol01:36:6:3	rekey	乃	0.9997
vol01:36:6:3	vol01:36:6:4	rekey	唐	0.9997
vol01:36:6:4	vol01:36:6:5	rekey	臣	0.9996
vol01:36:6:5	vol01:36:6:6	rekey	李	0.9996
vol01:36:6:6	vol01:36:6:7	rekey	廌	0.9995
vol01:36:6:7	vol01:36:6:8	rekey	乃	0.9995
vol01:36:6:8	vol01:36:6:9	rekey	宋	0.9997
vol01:36:7:9	vol01:36:7:10	rekey	豈	0.9994
vol01:36:7:10	vol01:36:7:11	rekey	應	0.9996
vol01:36:7:11	vol01:36:7:12	rekey	率	0.9995
vol01:36:7:12	vol01:36:7:13	rekey	逞	0.9992
vol01:36:7:13	vol01:36:7:14	rekey	筆	0.9995
vol01:36:7:14	vol01:36:7:15	rekey	端	0.9995
vol01:36:7:15	vol01:36:7:16	rekey	罔	0.9993
vol01:36:7:16	vol01:36:7:17	rekey	顧	0.9994
vol01:36:7:17	vol01:36:7:18	rekey	名	0.9997
vol01:36:7:18	vol01:36:7:19	rekey	義	0.9992
vol01:36:7:1	vol01:36:7:2	rekey	祖	0.9996
vol01:36:7:19	vol01:36:7:20	rekey	輕	0.9994
vol01:36:7:20	vol01:36:7:21	rekey	妄	0.9994
vol01:36:7:2	vol01:36:7:3	rekey	未	0.9996
vol01:36:7:3	vol01:36:7:4	rekey	嘗	0.9991
vol01:36:7:4	vol01:36:7:5	rekey	不	0.9996
vol01:36:7:5	vol01:36:7:6	rekey	曾	0.9998
vol01:36:7:6	vol01:36:7:7	rekey	爲	0.9994
